log_date,incident,reported,nature,incident_address
03.19.2025,250301006,12:51:59 03/19/25,TC INJURY,THIRD ST & A ST
03.19.2025,250301008,14:10:28 03/19/25,TRAFFIC STOP,1410 FOOTHILL BLVD; AUTO ZONE
03.19.2025,250301009,14:47:41 03/19/25,TRAFFIC STOP,ARROW HWY & WHITE AVE
03.19.2025,250301010,14:53:35 03/19/25,TRAFFIC STOP,F ST & EIGHTH ST
03.19.2025,250301012,15:29:23 03/19/25,TRAFFIC STOP,D ST & SIXTH ST
03.19.2025,250301013,15:29:59 03/19/25,PETTY THEFT,2462 FOOTHILL BLVD; TARGET
03.19.2025,250301014,15:49:52 03/19/25,TRAFFIC STOP,FOOTHILL BLVD & MORENO AVE
03.19.2025,250301016,15:58:16 03/19/25,TRAFFIC STOP,FOOTHILL BLVD & CHELSEA DR
03.19.2025,250301017,16:17:54 03/19/25,TRAFFIC STOP,VIA RANCHO LA VERNE & VIA SEVILLA
03.19.2025,250301018,16:23:35 03/19/25,TRAFFIC STOP,GAREY / BONITA
03.19.2025,250301019,16:30:43 03/19/25,TRAFFIC STOP,ARROW / GAREY
03.19.2025,250301020,16:35:43 03/19/25,WELFARE CHECK,4529 EMERALD AVE
03.19.2025,250301023,17:05:51 03/19/25,SUSP SUBJ,1181 FOOTHILL BLVD; STARBUCKS WEST
03.19.2025,250301022,17:07:10 03/19/25,WELFARE CHECK,1128 ALDERSGATE DR
03.19.2025,250301024,17:26:05 03/19/25,TC UNK,1510 WHITE AVE; LOAD CENTER
03.19.2025,250301025,18:37:15 03/19/25,CODE H SUBJ,1181 FOOTHILL BLVD; STARBUCKS WEST
03.19.2025,250301026,19:25:19 03/19/25,TRAFFIC STOP,WHITE AVE & ARROW HWY
03.19.2025,250301027,19:33:41 03/19/25,ASSIST AGENCY,2778 LAURIE LN
03.19.2025,250301028,19:49:56 03/19/25,TRAFFIC STOP,WHITE AVE & ARROW HWY
03.19.2025,250301029,20:25:12 03/19/25,DISTURB SUBJS,1600 FOOTHILL BLVD; VONS
03.19.2025,250301030,20:31:36 03/19/25,TRAFFIC HAZARD,MCKINLEY AVE & FAIRPLEX DR
03.19.2025,250301032,20:37:36 03/19/25,KEEP THE PEACE,1949 CANOPY LN
03.19.2025,250301031,21:08:22 03/19/25,AREA CHECK,1090 FOOTHILL BLVD; JACK IN THE BOX
03.19.2025,250301033,22:11:52 03/19/25,SUSP VEHICLE,FOOTHILL BLVD & WHEELER AVE
03.19.2025,250301034,23:16:08 03/19/25,SUSP VEHICLE,2400 FOOTHILL BLVD # A; L L HAWAIIAN BARBECUE
03.19.2025,250301035,23:26:20 03/19/25,DISTURB SUBJS,2855 FOOTHILL BLVD # C306
03.19.2026,260301200,00:00:10 03/19/26,MISSING ADULT,1249 FOOTHILL BLVD; LORDSBURG CIGAR CO;10-21
03.19.2026,260301204,06:06:48 03/19/26,CODE H SUBJ,1951 FOOTHILL BLVD; MICHAELS
03.19.2026,260301203,07:13:38 03/19/26,TRAFFIC STOP,SAN DIMAS CANYON RD & ARROW HWY
03.19.2026,260301205,07:17:50 03/19/26,ASSIST AGENCY,1482 BONITA AVE
03.19.2026,260301206,07:27:26 03/19/26,TRAFFIC STOP,1400 ARROW HWY
03.19.2026,260301207,07:51:11 03/19/26,911 INVEST,2701 MOUNTAIN VIEW DR; BIRCH COURT AND MAPLE COURT APTS
03.19.2026,260301209,08:02:35 03/19/26,AREA CHECK,CHELSEA DR & ESSEX AVE
03.19.2026,260301208,08:12:11 03/19/26,TRAFFIC STOP,WHITE AVE & FIFTH ST
03.19.2026,260301213,08:22:18 03/19/26,AREA CHECK,WHEELER AVE & ARROW HWY
03.19.2026,260301214,09:02:33 03/19/26,911 INVEST,2038 VIA ARROYO
03.19.2026,260301216,09:14:45 03/19/26,CODE H SUBJ,BASELINE RD & FRUIT ST
03.19.2026,260301218,10:32:27 03/19/26,CODE H SUBJ,1040 BASELINE RD; LA VERNE HEIGHTS PRESBYTERIAN CHURCH
03.19.2026,260301221,11:02:10 03/19/26,470 PC FRAUD,3660 D ST; CITY HALL
03.19.2026,260301220,11:05:50 03/19/26,SUSP SUBJ,2145 FOOTHILL BLVD #B; SUBWAY
03.19.2026,260301222,12:15:37 03/19/26,KEEP THE PEACE,2715 E ST; ROYNON SCHOOL
03.19.2026,260301224,12:38:31 03/19/26,PETTY THEFT RPT,1564 FOOTHILL BLVD; VERIZON WIRELESS GOWIRELESS
03.19.2026,260301225,13:12:42 03/19/26,CITIZEN ASST,EIGHTH ST & E ST
03.19.2026,260301223,13:12:51 03/19/26,CITE SIGN OFF,2061 THIRD ST
03.19.2026,260301226,13:25:16 03/19/26,TRAFFIC STOP,ARROW HWY & WHEELER AVE
03.19.2026,260301227,13:39:49 03/19/26,TRAFFIC STOP,ARROW HWY & PARK AVE
03.19.2026,260301228,13:52:44 03/19/26,TRAFFIC STOP,WHEELER AVE & ARROW HWY
03.19.2026,260301229,14:08:31 03/19/26,TRAFFIC STOP,BONITA AVE & C ST
03.19.2026,260301231,14:17:15 03/19/26,ILLEGAL PARKER,3660 D ST; CITY HALL
03.19.2026,260301232,15:16:44 03/19/26,CITIZEN ASST,1350 THIRD ST; JOAN MACY SCHOOL
03.19.2026,260301235,15:22:24 03/19/26,CODE H SUBJ,EMERALD AVE & FOOTHILL BLVD
03.19.2026,260301233,15:59:40 03/19/26,WELFARE CHECK,FOOTHILL BLVD & B ST
03.19.2026,260301238,16:14:09 03/19/26,487 PC,2330 FOOTHILL BLVD; TRADER JOES
03.19.2026,260301234,16:33:28 03/19/26,KEEP THE PEACE,2382 BONITA AVE
03.19.2026,260301237,16:55:00 03/19/26,CODE H SUBJ,2216 FOOTHILL BLVD; LA VERNE DENTAL GROUP
03.19.2026,260301236,16:58:25 03/19/26,DISTURB SUBJS,EIGHTH ST & E ST
03.19.2026,260301239,18:07:32 03/19/26,911 INVEST,4974 VIA ALISTA
03.19.2026,260301241,20:18:31 03/19/26,TRAFFIC STOP,FOOTHILL BLVD & RAMONA AVE
03.19.2026,260301242,20:22:26 03/19/26,DISTURB PERSON,2298 FOOTHILL BLVD #A; THE VITAMIN SHOPPE
03.19.2026,260301243,20:29:38 03/19/26,AREA CHECK,3856 CHELSEA DR
03.19.2026,260301245,21:03:24 03/19/26,TRAFFIC HAZARD,2717 ARROW HWY; COPACABANA MOBILE HOMES
03.19.2026,260301246,21:35:24 03/19/26,TRAFFIC STOP,SYCAMORE DR & WHITE AVE
03.19.2026,260301247,22:07:00 03/19/26,BIKE TRAFFIC,B ST & BONITA AVE
03.19.2026,260301248,22:12:23 03/19/26,CITIZEN ASST,2422 FIFTH ST
03.19.2026,260301249,22:21:56 03/19/26,AREA CHECK,2200 WHEELER AVE; WHEELER PARK
03.19.2026,260301253,23:38:45 03/19/26,SUSP SUBJ,2319 SECOND ST
03.19.2026,260301252,23:43:26 03/19/26,FOUND PROP,2200 WHEELER AVE; WHEELER PARK
03.20.2025,250301037,02:20:40 03/20/25,PDOBS,1177 FOOTHILL BLVD; JAKES SMOKESHOP
03.20.2025,250301038,02:35:03 03/20/25,TRAFFIC STOP,1400 FOOTHILL BLVD; CARLS JR
03.20.2025,250301039,02:53:16 03/20/25,TRAFFIC STOP,BONITA AVE & I ST
03.20.2025,250301040,03:13:38 03/20/25,DISTURB SUBJS,2594 HAYES DR
03.20.2025,250301042,04:54:14 03/20/25,TRAFFIC STOP,SAN DIMAS CANYON RD & BONITA AVE
03.20.2025,250301044,07:58:25 03/20/25,470 PC FRAUD,3800 BRADFORD ST # 52
03.20.2025,250301045,08:36:40 03/20/25,SPEEDING VEH,2090 FOOTHILL BLVD; STATER BROS
03.20.2025,250301046,08:43:59 03/20/25,KEEP THE PEACE,1949 CANOPY LN
03.20.2025,250301051,10:53:16 03/20/25,TC NON INJURY,WHEELER AVE & BONITA AVE
03.20.2025,250301053,11:24:41 03/20/25,SUSP VEHICLE,1275 FOOTHILL BLVD; LA FITNESS
03.20.2025,250301052,11:27:04 03/20/25,DISTURB PERSON,1327 BONITA AVE
03.20.2025,250301055,11:27:34 03/20/25,CITIZEN ASST,2061 THIRD ST; LVPD; LOBBY
03.20.2025,250301054,12:17:46 03/20/25,CITE SIGN OFF,2061 THIRD ST; LOBBY
03.20.2025,250301056,12:53:44 03/20/25,TC NON INJURY,2220 FOOTHILL BLVD
03.20.2025,250301057,13:22:28 03/20/25,DISTURB PERSON,2320 FOOTHILL BLVD # A; IV JUICE BAR
03.20.2025,250301060,13:40:17 03/20/25,487 PC,2383 SEVENTH ST; LOBBY
03.20.2025,250301061,14:27:47 03/20/25,CITE SIGN OFF,2061 THIRD ST; LVPD; LOBBY
03.20.2025,250301064,14:58:12 03/20/25,SUSP SUBJ,2677 ARROW HWY
03.20.2025,250301066,15:41:55 03/20/25,KEEP THE PEACE,1949 CANOPY LN
03.20.2025,250301068,16:51:40 03/20/25,DISTURB PERSON,1263 FOOTHILL BLVD; SHOW RAMEN
03.20.2025,250301069,17:01:34 03/20/25,DISTURB SUBJS,2204 FOOTHILL BLVD; RUBIOS; TEST CALL ONLY
03.20.2025,250301070,17:36:46 03/20/25,SUSP SUBJ,2462 FOOTHILL BLVD; TARGET
03.20.2025,250301073,17:43:38 03/20/25,KEEP THE PEACE,1949 CANOPY LN
03.20.2025,250301071,18:02:32 03/20/25,CRIM THRT RPT,1332 BONITA AVE; LOBBY
03.20.2025,250301072,18:10:51 03/20/25,DUI,FOOTHILL BLVD & DAMIEN AVE
03.20.2025,250301076,19:22:17 03/20/25,SUSP SUBJ,PASEO AVE & WHEELER AVE
03.20.2025,250301077,20:01:19 03/20/25,SUSP SUBJ,5621 MANSION CT
03.20.2025,250301079,20:45:25 03/20/25,SUSP CIRCS,2409 SEGOVIA
03.20.2025,250301081,20:56:37 03/20/25,CITIZEN ASST,1528 FOOTHILL BLVD; BASKIN ROBBINS
03.20.2025,250301078,21:08:05 03/20/25,TRAFFIC STOP,BONITA AVE & D ST
03.20.2025,250301080,21:25:23 03/20/25,487 PC,919 FOOTHILL BLVD; MR DS DINER; 10-21
03.20.2025,250301082,22:00:44 03/20/25,TRAFFIC STOP,WHITE AVE & SIERRA WAY
03.20.2025,250301083,22:15:37 03/20/25,TRAFFIC STOP,FOOTHILL BLVD & CHELSEA DR
03.20.2025,250301084,22:36:12 03/20/25,TRAFFIC STOP,FRUIT ST & BOWDOIN ST
03.20.2025,250301085,22:50:13 03/20/25,DISTURB MUSIC,2136 THIRD ST; TABERNA INC
03.20.2026,260301256,01:51:21 03/20/26,PDOBS,722 ARROW HWY
03.20.2026,260301260,03:01:53 03/20/26,PDOBS,FOOTHILL BLVD & WHITE AVE
03.20.2026,260301261,03:08:46 03/20/26,PDOBS,FOOTHILL / WHITE
03.20.2026,260301262,03:54:05 03/20/26,SUSP CIRCS,2641 MAJELLA AVE
03.20.2026,260301263,04:04:53 03/20/26,SUSP CIRCS,3620 MORENO AVE #83
03.20.2026,260301264,05:16:32 03/20/26,CODE H SUBJ,1473 FOOTHILL BLVD; REBIRTH GYM
03.20.2026,260301266,06:47:50 03/20/26,SUSP SUBJ,1837 WHEELER AVE
03.20.2026,260301273,10:07:04 03/20/26,CITE SIGN OFF,2061 THIRD ST
03.20.2026,260301283,10:23:51 03/20/26,CITIZEN ASST,2547 COLLEGE LN
03.20.2026,260301276,10:38:02 03/20/26,CITIZEN ASST,5120 LIVE OAK CANYON ROAD
03.20.2026,260301277,10:58:20 03/20/26,CODE H SUBJ,SAN DIMAS CANYON RD & GOLDEN HILLS RD
03.20.2026,260301279,11:58:54 03/20/26,AREA CHECK,2755 ARROW HWY; 114
03.20.2026,260301280,12:18:02 03/20/26,TRAFFIC HAZARD,BASELINE RD & ESPERANZA DR
03.20.2026,260301281,12:58:32 03/20/26,WELFARE CHECK,1335 PALOMARES AVE #216
03.20.2026,260301284,13:13:38 03/20/26,CITIZEN ASST,2224 D ST; VIA 10-21
03.20.2026,260301285,15:22:29 03/20/26,CITIZEN ASST,1814 BASELINE RD
03.20.2026,260301286,15:25:18 03/20/26,WELFARE CHECK,1006 MILDRED ST
03.20.2026,260301289,15:55:20 03/20/26,AREA CHECK,EMERALD AVE & FOOTHILL BLVD
03.20.2026,260301288,16:34:28 03/20/26,CODE H SUBJ,1398 FOOTHILL BLVD; DEL TACO
03.20.2026,260301291,17:10:20 03/20/26,FOUND PROP,LEMONWOOD ST & EL DORADO DR; LOBBY
03.20.2026,260301292,18:49:03 03/20/26,DISTURB PERSON,1398 FOOTHILL BLVD; DEL TACO
03.20.2026,260301296,19:07:05 03/20/26,CODE H SUBJ,FOOTHILL BLVD & BIXBY DR
03.20.2026,260301294,19:08:47 03/20/26,AREA CHECK,914 FOOTHILL BLVD; MOBIL
03.20.2026,260301295,19:55:01 03/20/26,TRAFFIC HAZARD,FOOTHILL BLVD & DAMIEN AVE
03.20.2026,260301298,20:34:40 03/20/26,SUSP CIRCS,1950 FOOTHILL BLVD; EDWARDS THEATER
03.20.2026,260301300,21:58:44 03/20/26,WELFARE CHECK,1465 FOOTHILL BLVD; RED DEVIL PIZZA
03.20.2026,260301302,22:53:26 03/20/26,TRAFFIC STOP,WHITE AVE & BONITA AVE
03.20.2026,260301303,23:02:01 03/20/26,AREA CHECK,ARROW HWY & D ST
03.20.2026,260301304,23:52:46 03/20/26,CITIZEN ASST,1365 FOOTHILL BLVD
03.21.2025,250301087,00:43:42 03/21/25,SUSP CIRCS,4801 EL DORADO DR
03.21.2025,250301088,00:50:09 03/21/25,PPI,4640 CANYON PARK LN
03.21.2025,250301089,02:12:08 03/21/25,SUSP VEHICLE,2400 THIRD ST
03.21.2025,250301090,02:16:27 03/21/25,TRESPASS,1480 FOOTHILL BLVD
03.21.2025,250301093,02:24:17 03/21/25,SUSP VEHICLE,4233 EMERALD AVE
03.21.2025,250301092,02:40:27 03/21/25,CITIZEN ASST,2132 BLOSSOM PL # 2120;VIA 10-21
03.21.2025,250301091,03:01:50 03/21/25,PPI,2090 FOOTHILL BLVD; STATER BROS
03.21.2025,250301095,07:24:22 03/21/25,GRAND THEFT VEH,1712 ELMCREST ST
03.21.2025,250301094,07:43:49 03/21/25,TRAFFIC STOP,WALNUT ST & FAIRPLEX DR
03.21.2025,250301101,09:27:31 03/21/25,PDOBS,2210 D ST; BEVERAGE HOUSE
03.21.2025,250301102,09:34:59 03/21/25,CODE H SUBJ,1610 FOOTHILL BLVD; FIREHOUSE SUBS
03.21.2025,250301106,10:09:41 03/21/25,AREA CHECK,3201 B ST; LA VERNE CEMETERY
03.21.2025,250301111,11:18:42 03/21/25,WELFARE CHECK,4095 FRUIT ST # 807
03.21.2025,250301112,11:46:45 03/21/25,911 INVEST,MORENO AVE & FOOTHILL BLVD
03.21.2025,250301115,12:14:50 03/21/25,LA VERNE MUNI,2476 SECOND ST
03.21.2025,250301113,13:13:20 03/21/25,CITIZEN ASST,2755 FOOTHILL BLVD
03.21.2025,250301114,13:22:26 03/21/25,PPI,3563 D ST; LA VERNE WOODS APTS
03.21.2025,250301116,14:21:58 03/21/25,HUMANE PROBLEM,2248 D ST; LA VERNE OPTOMETRY
03.21.2025,250301118,14:50:44 03/21/25,DISTURB PERSON,2510 FOOTHILL BLVD; REBEL GAS
03.21.2025,250301120,15:18:17 03/21/25,AREA CHECK,3490 RAMONA AVE; RAMONA MIDDLE SCHOOL
03.21.2025,250301121,15:25:23 03/21/25,CITIZEN ASST,2108 BLOSSOM LN
03.21.2025,250301130,16:09:38 03/21/25,CITIZEN ASST,2855 FOOTHILL BLVD # F102
03.21.2025,250301123,16:16:59 03/21/25,WELFARE CHECK,2676 SYCAMORE DR
03.21.2025,250301124,16:42:27 03/21/25,WELFARE CHECK,2320 FOOTHILL BLVD # A; IV JUICE BAR
03.21.2025,250301126,16:56:04 03/21/25,SHOPLIFTER IC,2462 FOOTHILL BLVD; TARGET
03.21.2025,250301125,16:56:34 03/21/25,245PC ADW IP/JO,1484 BASELINE RD
03.21.2025,250301128,17:04:55 03/21/25,SUSP SUBJ,2605 SIERRA WAY; M WILSON ELECTRIC CO
03.21.2025,250301141,20:11:28 03/21/25,470 PC FRAUD,3836 EMERALD AVE # H; CHUBBIES ICE CREAM
03.21.2025,250301136,20:12:12 03/21/25,SUSP SUBJ,2013 EVERGREEN ST
03.21.2025,250301138,21:13:48 03/21/25,ASSIST AGENCY,1769 BUFFINGTON
03.21.2025,250301139,21:41:54 03/21/25,911 INVEST,3102   D ST
03.21.2025,250301140,21:51:05 03/21/25,PETTY THEFT,2462 FOOTHILL BLVD; TARGET
03.21.2025,250301142,23:19:49 03/21/25,TC NON INJURY,PUDDINGSTONE DR & WHEELER AVE
03.21.2026,260301308,00:26:36 03/21/26,DISTURB MUSIC,3506 DUNE LN
03.21.2026,260301306,00:36:15 03/21/26,DISTURB PERSON,3053 KNOLLWOOD AVE
03.21.2026,260301312,02:11:49 03/21/26,911 INVEST,964 EASTGLEN DR
03.21.2026,260301314,03:32:37 03/21/26,PDOBS,WALKER ST & PALOMARES AVE
03.21.2026,260301315,03:40:03 03/21/26,SUSP VEHICLE,SHERWIN WAY & EIGHTH ST
03.21.2026,260301316,07:59:54 03/21/26,DISTURB PERSON,2021 D ST
03.21.2026,260301317,08:04:24 03/21/26,CODE H SUBJ,FOOTHILL BLVD & BIXBY DR
03.21.2026,260301318,08:22:10 03/21/26,487 PC,2634 MOUNTAIN VIEW DR
03.21.2026,260301321,08:54:03 03/21/26,WELFARE CHECK,2068 EVERGREEN ST
03.21.2026,260301320,08:56:24 03/21/26,PETTY THEFT RPT,2513 THIRD ST
03.21.2026,260301323,09:02:29 03/21/26,WELFARE CHECK,3175 BOLLING AVE; LAS FLORES PARK
03.21.2026,260301322,09:20:40 03/21/26,AREA CHECK,IS210 & FOOTHILL BLVD
03.21.2026,260301326,10:02:22 03/21/26,PETTY THEFT RPT,1600 FOOTHILL BLVD; VONS
03.21.2026,260301329,10:02:44 03/21/26,CITIZEN ASST,1622 LA MESA DR
03.21.2026,260301324,10:08:57 03/21/26,TC HIT RUN INJ,BONITA AVE & ESTHER AVE
03.21.2026,260301330,11:13:33 03/21/26,CODE H SUBJ,2120 FOOTHILL BLVD #202
03.21.2026,260301332,11:20:22 03/21/26,AREA CHECK,2012 EVERGREEN ST
03.21.2026,260301331,11:23:24 03/21/26,DISTURB SUBJS,1085 BONITA AVE
03.21.2026,260301334,12:39:40 03/21/26,LA VERNE MUNI,1742 THIRD ST
03.21.2026,260301338,14:20:12 03/21/26,ABAND VEH,4358 MILLER ST
03.21.2026,260301335,14:31:40 03/21/26,TC NON INJURY,FOOTHILL BLVD & TOWNE CENTER DR
03.21.2026,260301336,14:54:31 03/21/26,SPEEDING VEH,WHITE AVE & ARROW HWY
03.21.2026,260301337,14:56:57 03/21/26,911 INVEST,1600 FOOTHILL BLVD; VONS
03.21.2026,260301340,15:28:01 03/21/26,CODE H SUBJ,914 FOOTHILL BLVD; LA VERNE CAR WASH
03.21.2026,260301342,16:15:18 03/21/26,911 INVEST,914 FOOTHILL BLVD; LA VERNE CAR WASH
03.21.2026,260301345,17:56:29 03/21/26,DUI,FOOTHILL BLVD & RAMONA AVE
03.21.2026,260301349,22:01:36 03/21/26,VANDALISM IP/JO,750 ARROW HWY
03.22.2025,250301143,00:04:22 03/22/25,DUI,PUDDINGSTONE DR & WHEELER AVE
03.22.2025,250301144,00:13:45 03/22/25,DISTURB SUBJS,2421 FOOTHILL BLVD; AMBER RIDGE APTS
03.22.2025,250301148,01:07:47 03/22/25,PDOBS,WHITE AVE & TOWNE CENTER DR
03.22.2025,250301151,01:57:18 03/22/25,DISTURB PERSON,3956 TURQUOISE LN
03.22.2025,250301152,02:31:00 03/22/25,911 INVEST,2243 BONITA AVE
03.22.2025,250301153,03:49:30 03/22/25,WELFARE CHECK,3945 BRADFORD ST # 12
03.22.2025,250301155,08:43:56 03/22/25,PETTY THEFT RPT,2478 SECOND ST
03.22.2025,250301156,09:43:18 03/22/25,DISTURB PERSON,1275 FOOTHILL BLVD; LA FITNESS
03.22.2025,250301157,09:55:19 03/22/25,CITIZEN ASST,1484 BASELINE RD; VIA 10-21
03.22.2025,250301158,10:33:22 03/22/25,PETTY THEFT RPT,2280 DAMIEN AVE; DAMIEN HIGH
03.22.2025,250301159,11:14:10 03/22/25,DISTURB NOISE,2200 WHEELER AVE; WHEELER PARK
03.22.2025,250301161,12:39:32 03/22/25,SUSP VEHICLE,2605 SIERRA WAY; M WILSON ELECTRIC CO
03.22.2025,250301162,12:44:05 03/22/25,HUMANE PROBLEM,2462 FOOTHILL BLVD; TARGET
03.22.2025,250301163,13:07:12 03/22/25,SPEEDING VEH,FOOTHILL BLVD & TOWNE CENTER DR
03.22.2025,250301164,13:40:59 03/22/25,ILLEGAL PARKER,1207 FOOTHILL BLVD; MAGIC TEA
03.22.2025,250301166,14:09:56 03/22/25,ILLEGAL PARKER,1207 FOOTHILL BLVD; MAGIC TEA
03.22.2025,250301167,14:45:22 03/22/25,SUSP VEHICLE,1600 FOOTHILL BLVD; VONS
03.22.2025,250301168,15:08:50 03/22/25,PDOBS,2269 FOOTHILL BLVD; MCDONALDS
03.22.2025,250301170,15:10:20 03/22/25,SUSP SUBJ,3660 D ST; CITY HALL
03.22.2025,250301169,15:11:48 03/22/25,PDOBS,2229 FOOTHILL BLVD # 100; KOHLS
03.22.2025,250301171,16:37:55 03/22/25,FOUND PROP,FRUIT ST & FOOTHILL BLVD
03.22.2025,250301172,17:23:48 03/22/25,DISTURB ROAD,BASELINE RD & ESPERANZA DR
03.22.2025,250301174,18:41:17 03/22/25,CITIZEN ASST,2445 FOOTHILL BLVD # A; CAFE X20
03.22.2025,250301176,18:56:55 03/22/25,INDECENT EXPOS,1275 FOOTHILL BLVD; LA FITNESS
03.22.2025,250301177,19:19:50 03/22/25,TRAFFIC STOP,FOOTHILL BLVD & TOWNE CENTER DR
03.22.2025,250301178,19:29:59 03/22/25,TRAFFIC STOP,FOOTHILL BLVD & WILLIAMS AVE
03.22.2025,250301179,20:13:13 03/22/25,DISTURB SUBJS,4095 FRUIT ST # 160
03.22.2025,250301181,21:00:51 03/22/25,WELFARE CHECK,3111 WHITE AVE
03.22.2025,250301182,21:19:25 03/22/25,SUSP CIRCS,742 DOGWOOD DR
03.22.2025,250301184,22:09:53 03/22/25,DISTURB MUSIC,2183 MADISON AVE
03.22.2025,250301185,22:46:42 03/22/25,DISTURB NOISE,2136 THIRD ST; TABERNA INC
03.22.2025,250301186,23:04:07 03/22/25,SUSP CIRCS,BASELINE RD & LANDEROS AVE
03.22.2025,250301187,23:11:20 03/22/25,DISTURB NOISE,1504 VIA CORONA
03.22.2025,250301189,23:48:13 03/22/25,DISTURB NOISE,1504 VIA CORONA
03.22.2026,260301353,00:52:37 03/22/26,ROBBERY IP/JO,1947 D ST; D STREET SHELL GAS
03.22.2026,260301354,01:03:05 03/22/26,DISTURB MUSIC,2421 FOOTHILL BLVD #12H
03.22.2026,260301355,02:37:00 03/22/26,PDOBS,1560 FOOTHILL BLVD; RODEO JEWELERS
03.22.2026,260301356,04:43:11 03/22/26,AREA CHECK,4289 WILLIAMS AVE
03.22.2026,260301359,06:59:25 03/22/26,DISTURB SUBJS,2363 FIRST ST
03.22.2026,260301360,07:01:59 03/22/26,SUSP SUBJ,5179 VIA DEL VALLE ST
03.22.2026,260301361,08:57:02 03/22/26,TRAFFIC STOP,BONITA AVE & C ST
03.22.2026,260301362,09:04:32 03/22/26,911 INVEST,2705 MOUNTAIN VIEW DR
03.22.2026,260301363,09:10:24 03/22/26,911 INVEST,2014 BLOSSOM LN
03.22.2026,260301366,10:22:43 03/22/26,CODE H SUBJ,914 FOOTHILL BLVD; LA VERNE CAR WASH
03.22.2026,260301367,10:44:40 03/22/26,TRAFFIC STOP,WHEELER AVE & PASEO AVE
03.22.2026,260301368,10:58:42 03/22/26,911 INVEST,3102 D ST; BONITA HIGH SCHOOL
03.22.2026,260301369,11:05:56 03/22/26,911 INVEST,2040 SIXTH ST
03.22.2026,260301370,11:28:40 03/22/26,TRAFFIC STOP,BONITA AVE & I ST
03.22.2026,260301371,11:41:34 03/22/26,KEEP THE PEACE,2855 FOOTHILL BLVD #J201
03.22.2026,260301373,12:06:51 03/22/26,TRAFFIC STOP,FOOTHILL BLVD & CHELSEA DR
03.22.2026,260301376,14:40:09 03/22/26,TRAFFIC STOP,GAREY AND FOOTHILL
03.22.2026,260301377,14:55:43 03/22/26,PDOBS,D ST & FOOTHILL BLVD
03.22.2026,260301378,15:32:43 03/22/26,HAIL BY CITIZEN,2095 FOOTHILL BLVD; SALS PIZZA
03.22.2026,260301379,15:35:30 03/22/26,CODE H SUBJ,914 FOOTHILL BLVD; LA VERNE CAR WASH
03.22.2026,260301380,16:27:49 03/22/26,PDOBS,"ARROW HWY & WHITE AVE, LAV, 91750"
03.22.2026,260301383,18:02:19 03/22/26,SOLICITOR,B ST & FIRST ST
03.22.2026,260301382,18:07:42 03/22/26,911 INVEST,2620 MOUNTAIN VIEW DR
03.22.2026,260301384,18:11:28 03/22/26,KEEP THE PEACE,2078 BLOSSOM LN
03.22.2026,260301386,19:45:08 03/22/26,911 INVEST,2265 DURWARD WAY
03.22.2026,260301388,20:13:11 03/22/26,TRAFFIC STOP,WHEELER AVE & FOOTHILL BLVD
03.22.2026,260301389,20:24:42 03/22/26,TRAFFIC STOP,WHITE AVE & FOOTHILL BLVD
03.22.2026,260301390,20:34:37 03/22/26,911 INVEST,5654 VIA DE MANSION
03.22.2026,260301395,20:35:54 03/22/26,CITIZEN ASST,832 ARBOR CIR; LOBBY
03.22.2026,260301392,20:42:42 03/22/26,SPEEDING VEH,BASELINE RD & FRUIT ST
03.22.2026,260301391,20:44:37 03/22/26,TRAFFIC STOP,WHEELER AVE & BONITA AVE
03.22.2026,260301394,21:28:37 03/22/26,TRAFFIC ENFORCE,3960 FRUIT ST; LUTHERAN HIGH SCHOOL
03.22.2026,260301397,22:05:58 03/22/26,DISTURB SUBJS,4704 CABOT LN
03.22.2026,260301398,22:25:58 03/22/26,DISTURB SUBJS,3625 WILLIAMS AVE #258
03.22.2026,260301399,22:59:40 03/22/26,TC UNK,DAMIEN AVE & FOOTHILL BLVD
03.22.2026,260301400,23:23:42 03/22/26,DUI,DAMIEN AVE & FOOTHILL BLVD
03.23.2025,250301190,00:27:01 03/23/25,SUSP VEHICLE,1604 FOOTHILL BLVD; VONS GAS
03.23.2025,250301191,01:28:52 03/23/25,SUSP CIRCS,3876 TURQUOISE LN
03.23.2025,250301192,01:30:37 03/23/25,DISTURB NOISE,2217 B ST
03.23.2025,250301193,01:40:00 03/23/25,ASSIST AGENCY,FRUIT ST & IS210
03.23.2025,250301194,02:26:49 03/23/25,TRAFFIC STOP,VILLA WAY & WHITE AVE
03.23.2025,250301195,03:25:19 03/23/25,SUSP CIRCS,1600 FOOTHILL BLVD; VONS
03.23.2025,250301196,07:41:19 03/23/25,TRAFFIC STOP,ARROW HWY & A ST
03.23.2025,250301197,07:44:36 03/23/25,FIGHT IP/JO,MARIA AVE & PATTIGLEN AVE
03.23.2025,250301198,08:58:24 03/23/25,911 INVEST,2560 SIERRA WAY
03.23.2025,250301200,09:10:54 03/23/25,911 INVEST,5400 WHEELER AVE; OAK MESA PARK
03.23.2025,250301199,09:11:46 03/23/25,HAIL BY CITIZEN,4700 WHEELER AVE
03.23.2025,250301202,09:27:16 03/23/25,CITIZEN ASST,1472 THIRD ST; LOBBY
03.23.2025,250301201,09:28:32 03/23/25,PDOBS,5400 WHEELER AVE; OAK MESA PARK
03.23.2025,250301203,10:59:51 03/23/25,SUSP SUBJ,ESPERANZA DR & SHEMIRAN ST
